2.000000000000000000e+00,7.200000000000000000e+02
4.800000000000000000e+02,2.000000000000000000e+00
4.720000000000000000e+02,2.600000000000000000e+02
4.550000000000000000e+02,9.000000000000000000e+00
9.000000000000000000e+00,2.190000000000000000e+02
7.070000000000000000e+02,2.720000000000000000e+02
1.700000000000000000e+01,3.460000000000000000e+02
6.440000000000000000e+02,1.700000000000000000e+01
4.360000000000000000e+02,2.740000000000000000e+02
2.600000000000000000e+01,3.970000000000000000e+02
7.230000000000000000e+02,2.600000000000000000e+01
2.820000000000000000e+02,5.680000000000000000e+02
6.550000000000000000e+02,2.820000000000000000e+02
2.950000000000000000e+02,2.840000000000000000e+02
7.180000000000000000e+02,5.440000000000000000e+02
5.140000000000000000e+02,2.890000000000000000e+02
2.890000000000000000e+02,5.280000000000000000e+02
5.680000000000000000e+02,2.910000000000000000e+02
2.910000000000000000e+02,4.520000000000000000e+02
6.710000000000000000e+02,5.480000000000000000e+02
6.140000000000000000e+02,2.940000000000000000e+02
2.940000000000000000e+02,6.570000000000000000e+02
6.570000000000000000e+02,5.510000000000000000e+02
5.510000000000000000e+02,4.000000000000000000e+01
4.000000000000000000e+01,7.230000000000000000e+02
2.970000000000000000e+02,5.250000000000000000e+02
6.360000000000000000e+02,2.970000000000000000e+02
5.280000000000000000e+02,3.010000000000000000e+02
3.010000000000000000e+02,3.830000000000000000e+02
3.530000000000000000e+02,4.900000000000000000e+01
4.900000000000000000e+01,7.050000000000000000e+02
5.100000000000000000e+01,5.270000000000000000e+02
5.960000000000000000e+02,5.100000000000000000e+01
5.220000000000000000e+02,5.200000000000000000e+01
5.200000000000000000e+01,3.030000000000000000e+02
3.080000000000000000e+02,4.310000000000000000e+02
1.900000000000000000e+02,5.300000000000000000e+01
5.300000000000000000e+01,2.490000000000000000e+02
6.730000000000000000e+02,5.600000000000000000e+01
5.600000000000000000e+01,2.470000000000000000e+02
3.460000000000000000e+02,3.130000000000000000e+02
6.100000000000000000e+01,5.820000000000000000e+02
1.040000000000000000e+02,6.100000000000000000e+01
6.600000000000000000e+01,5.430000000000000000e+02
2.190000000000000000e+02,6.600000000000000000e+01
2.720000000000000000e+02,6.900000000000000000e+01
6.900000000000000000e+01,4.920000000000000000e+02
3.970000000000000000e+02,3.270000000000000000e+02
3.270000000000000000e+02,6.550000000000000000e+02
6.910000000000000000e+02,7.300000000000000000e+01
7.300000000000000000e+01,4.800000000000000000e+02
3.300000000000000000e+02,5.220000000000000000e+02
6.480000000000000000e+02,5.870000000000000000e+02
5.270000000000000000e+02,7.600000000000000000e+01
7.600000000000000000e+01,2.320000000000000000e+02
4.000000000000000000e+02,3.430000000000000000e+02
3.030000000000000000e+02,9.600000000000000000e+01
9.600000000000000000e+01,6.320000000000000000e+02
7.270000000000000000e+02,6.080000000000000000e+02
3.550000000000000000e+02,5.120000000000000000e+02
7.050000000000000000e+02,3.550000000000000000e+02
5.400000000000000000e+02,3.560000000000000000e+02
3.560000000000000000e+02,7.130000000000000000e+02
2.490000000000000000e+02,1.010000000000000000e+02
1.010000000000000000e+02,5.100000000000000000e+02
7.130000000000000000e+02,6.140000000000000000e+02
3.430000000000000000e+02,1.040000000000000000e+02
1.130000000000000000e+02,4.360000000000000000e+02
2.170000000000000000e+02,1.130000000000000000e+02
4.310000000000000000e+02,3.690000000000000000e+02
1.980000000000000000e+02,1.150000000000000000e+02
1.150000000000000000e+02,7.180000000000000000e+02
2.600000000000000000e+02,1.240000000000000000e+02
1.240000000000000000e+02,4.980000000000000000e+02
7.200000000000000000e+02,6.360000000000000000e+02
1.330000000000000000e+02,7.160000000000000000e+02
2.420000000000000000e+02,1.330000000000000000e+02
3.690000000000000000e+02,1.370000000000000000e+02
1.370000000000000000e+02,6.420000000000000000e+02
1.400000000000000000e+02,3.300000000000000000e+02
4.370000000000000000e+02,1.400000000000000000e+02
5.870000000000000000e+02,4.000000000000000000e+02
1.490000000000000000e+02,3.080000000000000000e+02
3.130000000000000000e+02,1.490000000000000000e+02
1.550000000000000000e+02,6.480000000000000000e+02
1.720000000000000000e+02,1.550000000000000000e+02
1.580000000000000000e+02,7.270000000000000000e+02
5.100000000000000000e+02,1.580000000000000000e+02
1.610000000000000000e+02,5.210000000000000000e+02
5.820000000000000000e+02,1.610000000000000000e+02
4.220000000000000000e+02,6.440000000000000000e+02
3.830000000000000000e+02,1.690000000000000000e+02
1.690000000000000000e+02,4.220000000000000000e+02
5.120000000000000000e+02,1.720000000000000000e+02
5.430000000000000000e+02,4.320000000000000000e+02
6.080000000000000000e+02,4.380000000000000000e+02
4.380000000000000000e+02,6.300000000000000000e+02
4.390000000000000000e+02,6.710000000000000000e+02
5.550000000000000000e+02,4.400000000000000000e+02
4.400000000000000000e+02,6.910000000000000000e+02
4.440000000000000000e+02,4.550000000000000000e+02
2.740000000000000000e+02,1.900000000000000000e+02
1.930000000000000000e+02,5.550000000000000000e+02
6.320000000000000000e+02,1.930000000000000000e+02
6.420000000000000000e+02,1.950000000000000000e+02
1.950000000000000000e+02,4.850000000000000000e+02
4.520000000000000000e+02,5.140000000000000000e+02
5.480000000000000000e+02,1.980000000000000000e+02
5.440000000000000000e+02,2.010000000000000000e+02
2.010000000000000000e+02,5.960000000000000000e+02
2.030000000000000000e+02,2.950000000000000000e+02
4.850000000000000000e+02,2.030000000000000000e+02
2.840000000000000000e+02,2.060000000000000000e+02
2.060000000000000000e+02,4.440000000000000000e+02
5.250000000000000000e+02,4.720000000000000000e+02
5.090000000000000000e+02,2.170000000000000000e+02
4.760000000000000000e+02,5.400000000000000000e+02
6.300000000000000000e+02,4.760000000000000000e+02
4.920000000000000000e+02,2.310000000000000000e+02
2.310000000000000000e+02,2.440000000000000000e+02
2.320000000000000000e+02,4.370000000000000000e+02
4.320000000000000000e+02,2.420000000000000000e+02
4.980000000000000000e+02,6.730000000000000000e+02
2.440000000000000000e+02,4.390000000000000000e+02
2.470000000000000000e+02,2.510000000000000000e+02
5.210000000000000000e+02,5.040000000000000000e+02
5.040000000000000000e+02,7.070000000000000000e+02
2.510000000000000000e+02,3.530000000000000000e+02
7.160000000000000000e+02,5.090000000000000000e+02
