1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00
-9.999999995444335266e-01,7.929631479370592706e-02
4.027527562995551064e-02,-4.983752621698191443e-01
6.591895716588536125e-01,-2.761953996133867384e-01
-7.372309509324733723e-01,-1.028651530393216162e-01
6.018126719664436131e-01,2.760805030814508787e-01
-5.559442917709130905e-01,4.694920325350987467e-01
-5.401323254939486285e-01,-6.529431874007340930e-02
8.303939749334250386e-01,4.318919439833574514e-01
7.678646025754426452e-01,-5.630268373512628717e-03
-4.381986071916703362e-02,-6.657736936913941639e-01
-4.377889067310233306e-01,3.210403780910454086e-01
1.934013800834459562e-01,5.626306092864257202e-01
6.334705090010622763e-01,-4.888891176383147186e-01
4.522105905002690163e-01,3.033740159604390030e-01
-4.541960398995929515e-01,8.113795240883997506e-01
-7.049310187209170131e-01,6.576384030664317315e-01
-1.140167921393280825e-01,-6.669342004230345289e-01
-3.219929849554205026e-01,-5.752776057279793687e-01
-6.846938513727574005e-01,3.282220875341887445e-01
-7.925550970581582977e-01,6.036376328048681517e-01
-3.921234262845331164e-01,-6.240848980670566926e-01
-6.531606346975662447e-01,-9.383635845554180732e-02
-2.103943272908528617e-01,5.658606979954328153e-01
-4.364526519404123284e-01,-5.021473231106337032e-01
-4.231152751546756741e-01,4.297474422444469422e-01
6.479476639216174005e-01,7.381233534988633493e-02
9.083952889564224087e-01,2.827898854795274364e-01
-1.881744014065991899e-01,-6.336799677395457131e-01
9.999999994524214619e-01,-4.806977251393755313e-01
-3.705840143856493074e-01,-9.999999995811268416e-01
-4.770806232750216536e-01,-9.999999995422788057e-01
6.471236871312502359e-01,-8.791259739781560612e-01
3.490133264160559801e-01,-8.266489191034142037e-01
-5.784785217095835819e-01,1.537990926876774411e-01
8.358783168069777725e-01,3.828860057006448769e-02
-7.875562851185016200e-01,-2.378648213240739662e-01
5.500466889130313231e-01,-2.392898862420801687e-01
-1.632167132923124930e-01,-8.286841857929404531e-01
-6.788220909027193883e-01,-6.034585555386113853e-01
-8.448295246682918647e-01,-9.999999992966809303e-01
-5.055739718715210884e-01,-3.958626679623299394e-01
-9.126204463757492391e-01,1.306533813582523018e-01
-6.170274293779669517e-01,6.207862504890504507e-01
7.020663941657119267e-01,3.308965271519053730e-01
2.655896851836052064e-01,4.743720405489827985e-01
8.926323634921013994e-01,-8.925719032120731367e-01
4.995180933130362044e-01,5.806472458870390874e-01
3.662139178808063722e-01,6.471402262800426408e-01
-3.101745478956847157e-01,3.921629123100383030e-01
1.302015317779128475e-02,-5.460458642158790843e-01
9.110850280387282618e-01,-4.233365425427398909e-01
-8.804057848634767591e-01,-2.184442848840393858e-01
-9.999999994961931149e-01,3.787444104832818903e-01
3.028844224705247723e-01,6.205689205409692377e-01
-6.240303245623994854e-01,7.151904010054640493e-01
-3.949981868888622905e-01,6.729956278098860878e-01
9.999999995338980652e-01,3.404301195538050329e-01
-6.680256498060681558e-01,-5.164472723671137411e-01
3.748543679408444240e-01,-7.457370741814786097e-01
2.900767406816276428e-01,-7.529572974632346982e-01
-6.980601072830772136e-01,-2.374981459259898064e-01
8.621412123337670597e-01,9.999999994200909903e-01
5.928788223183324435e-01,-4.150488847728204256e-01
-2.303638370238859923e-02,9.999999996215641618e-01
3.071142615717339375e-01,-6.787969499479263868e-01
-6.901345984263775879e-01,-6.894486366822224488e-01
1.319272388290554376e-01,5.846837291565550876e-01
2.427932850892065009e-01,-4.370942926905561632e-01
-4.629901939216924944e-01,-8.065264987351525861e-01
6.062127301432879145e-02,9.999999996227019183e-01
-8.121569570408583572e-02,5.924098430331198317e-01
-1.287064319272313295e-01,-7.514690504122378822e-01
3.838666347761228170e-01,-3.928997796762369044e-01
-8.908735197104422632e-01,5.329235912422402022e-01
9.050362600391655965e-01,-5.357611834648013938e-01
-2.966179853035598724e-01,-7.546313250086765789e-01
6.373714049865691900e-01,5.813257033234724425e-01
3.675346580158014853e-01,5.771632611123794776e-01
4.961556874557433994e-01,-6.188322428631332084e-02
-4.483147114707560638e-02,-5.487876470335850687e-01
4.696801686423101585e-01,-4.644754086043504371e-01
7.069605559164416908e-01,3.781595012342509055e-02
-2.727895691406709289e-01,8.215422639579231801e-01
5.883814772742169685e-01,-2.910211762980547956e-01
7.621645433770413147e-01,1.744503299357844095e-01
4.300602271139173371e-01,-2.550454883825396535e-01
4.003287612547874463e-01,-4.513207183987282267e-01
5.023650997281233765e-01,3.200403378802381682e-01
7.241756875727688447e-01,6.034065250950418902e-01
-5.491352502350697051e-01,-1.081240845395231576e-02
-2.089839413868742248e-03,8.336309508806067914e-01
-7.150329767794949554e-02,-9.999999997129149776e-01
-4.832976879476874044e-01,-6.450340063595686457e-01
5.476606818298614954e-01,-4.535580118175574355e-02
-2.759340217998437206e-01,5.622822995183901496e-01
2.112496736938677122e-01,5.026922984109127857e-01
6.428795192646322709e-01,6.828013063050797360e-01
5.974570650794441828e-01,-3.332507078719481458e-02
-4.658691515361607638e-01,6.385430601532887662e-01
-9.999999995615265203e-01,-7.396815312712857748e-01
-1.328353601700249242e-01,7.612502285972332361e-01
2.616627176499538576e-01,7.425694871794396024e-01
1.847420351695890084e-01,-9.999999996531899749e-01
-5.244609964488127218e-01,-9.009692735688645815e-01
-2.602045855503803962e-01,-5.437294955358185078e-01
-5.858548668155266759e-01,-6.488978823778894789e-01
-3.781549457770039258e-01,-3.271067669147222357e-01
4.131894694376758714e-01,3.549411619361064751e-01
-3.869818191086423775e-01,-7.624101679989931935e-01
-7.576072493841108368e-01,2.155611069559064952e-01
-6.391967076890816557e-01,9.073666899589993839e-01
4.873552712417902888e-01,-2.516516255025074145e-01
-7.213964647510464623e-01,9.999999993570377610e-01
-6.712781692949104650e-01,4.048860402002842362e-01
-5.874513522698425749e-01,-3.017580132727070152e-01
-4.828451533242052868e-02,9.102172830945185478e-01
9.015654834105208959e-01,5.002941755970881088e-01
-3.571240060939417371e-01,-4.210813588744575231e-01
-6.762792996441362448e-01,-1.560667434732145586e-01
-2.605288501658812872e-01,6.198805817496049198e-01
-9.999999993339353521e-01,7.133937059432696737e-01
-4.836364749897847232e-02,6.463910451102167221e-01
-3.897014174230823969e-01,6.053782397019309425e-01
-4.946243717356504921e-01,7.312134335294097343e-02
-7.009280398887521857e-01,-3.815427953061861222e-01
-6.650017920769216717e-01,-3.109894060526335879e-01
-2.223581749332959878e-01,4.478357309008995091e-01
-9.999999995457201640e-01,5.937408208054766323e-01
-1.925937629103464388e-01,6.290886402462987359e-01
-3.225219648773853809e-01,6.631910137227318147e-01
-8.276046476985976508e-01,3.549051607866042790e-01
-8.867828408465040502e-01,-6.780768259958498412e-01
-7.852664020321620253e-01,5.249749002044901136e-01
7.555160125140889527e-01,-1.776535892086119339e-01
8.251397813404101611e-02,-7.705326554152347462e-01
-6.193845495252768840e-01,-3.687014396932922766e-01
4.231724166352068273e-01,-3.490730804314274849e-01
-7.138412682744471605e-01,7.661219818562812200e-01
