5.921368240180393538e-01,5.586320340845637306e-02
-9.225454743231723542e-01,2.892147543796233511e-02
-6.873534316644204500e-02,-4.952529179067928222e-01
6.444120394430986609e-01,-6.546243883086282356e-01
1.224548773489363196e+00,2.356696958800876332e-02
4.117330441997397172e-01,4.428403715303834143e-01
-4.417288349455292806e-01,-4.080685191051373062e-01
-6.243896399873116732e-01,1.999516014217438409e-01
7.587938328989127790e-01,-5.233867704386658826e-01
-1.028581158373492288e+00,8.576846694377057156e-01
-6.618120783463066203e-01,3.378300836015646902e-01
5.818152233778413063e-01,-1.422795121538435459e-01
-1.708125947356230537e-02,6.303671694903204559e-01
7.194853941882677351e-01,3.507421085388439108e-01
5.262355876379121167e-01,2.961188239240454823e-01
8.576954348456051758e-01,4.491657873498721698e-01
5.962743630876143897e-01,-5.032518175666483851e-01
-7.309450771293003468e-01,-9.308875319864703402e-01
-1.173539126346436312e+00,-6.903285092167931181e-01
-1.453339244254751694e+00,-1.262102545636043516e-01
3.579944949509911850e-02,-7.137917013924859333e-01
1.527804627123332259e-01,5.778254470207504490e-01
-4.217563595578129321e-01,5.790045668013480418e-01
-1.076123190242220806e+00,1.517973385958586441e-01
7.653311163244397308e-01,4.232297790273279459e-01
-4.597696058027919697e-01,3.057749371203755673e-01
1.012961797598087355e+00,-8.622960376148297579e-01
6.194665774133616409e-01,2.314578045903819548e-01
-1.159599522754092060e+00,2.951975928132473115e-01
1.690491936451097965e+00,3.220409090967296661e-01
7.692971251135550803e-01,1.104235495487836116e-01
-8.318582249903614390e-01,-9.597201871408131413e-02
-7.568925545791060916e-01,-1.245724909127027547e-01
-6.489221844234430714e-01,5.004998958515148866e-01
-6.770964484877838307e-01,8.477198806282494337e-01
1.623774187301984639e+00,-1.541903524377584433e-01
1.960674279045568347e-02,6.855709608036651970e-01
-6.240648918415404589e-01,-1.713732462577580995e-01
3.521276519581940101e-01,-7.725667934165038053e-01
-3.443786537371324452e-01,-7.282483090861686659e-01
1.288937925380185590e+00,-7.647050143562681424e-01
-5.190396681164189951e-01,7.082864397141528379e-01
3.594526599271251621e-01,-4.313125212780960505e-01
-3.009740424729282493e-01,-4.553257784195788305e-01
-5.918479506939612611e-02,-6.470957518626857530e-01
1.688081003871410468e+00,-3.218844864088840074e-01
-7.647240061150509804e-01,-3.511502234410571188e-01
-1.275328758934800577e+00,5.727569305348954171e-02
1.116995412581636427e-01,5.359136733594123125e-01
4.693073127665868260e-01,-1.724837563539348972e-01
-8.105234703319712519e-01,4.091456365845217436e-01
-4.550864956165677766e-01,2.071141750567682405e-01
-4.560935567595199025e-01,-2.048869620397920643e-01
6.117752746971052424e-01,9.521066083196909613e-01
1.669451608000002141e-01,5.214787755643638389e-01
4.917942491830218366e-01,2.451909724225569132e-01
3.715059928643170695e-01,-3.346390549405976467e-01
-4.848556588906504095e-01,-2.511275001372472171e-01
-1.211374494097994692e+00,5.343999921005231357e-01
8.245283682222552535e-02,6.663513811594766745e-01
-3.921287265735898253e-01,5.193671755464361883e-01
